t	h	T	H2	H	O	O2	OH	H2O	H2O2	H02	masa
3.794083402e-006	1e-011	300	-455074306.1	3189987814	62507705.67	119336177	1877476006	1.386158112e+011	1355.528622	180.5912855	487.4583326
3.795315061e-006	1e-011	300	-455253749.5	3191058566	62536465.77	119334641.8	1878136491	1.387483746e+011	1355.699471	180.6042064	487.9197057
3.79654697e-006	1e-011	300	-455433229.6	3192129537	62565235.23	119333102.8	1878797120	1.388810492e+011	1355.870313	180.6171238	488.3814643
3.797779129e-006	1e-011	300	-455612746.3	3193200729	62594014.05	119331559.9	1879457891	1.390138351e+011	1356.041149	180.6300378	488.8436086
3.79901154e-006	1e-011	300	-455792299.7	3194272140	62622802.24	119330013.2	1880118806	1.391467323e+011	1356.211978	180.6429483	489.3061389
3.800244201e-006	1e-011	300	-455971889.8	3195343772	62651599.79	119328462.7	1880779864	1.392797409e+011	1356.3828	180.6558554	489.7690555
3.801477113e-006	1e-011	300	-456151516.5	3196415624	62680406.71	119326908.4	1881441065	1.39412861e+011	1356.553615	180.6687591	490.2323587
3.802710275e-006	1e-011	300	-456331179.9	3197487695	62709222.99	119325350.2	1882102410	1.395460927e+011	1356.724424	180.6816593	490.6960487
3.803943689e-006	1e-011	300	-456510880	3198559987	62738048.65	119323788.2	1882763898	1.39679436e+011	1356.895226	180.694556	491.1601259
3.805177353e-006	1e-011	300	-456690616.8	3199632499	62766883.67	119322222.4	1883425529	1.398128911e+011	1357.066021	180.7074493	491.6245904
3.806411268e-006	1e-011	300	-456870390.3	3200705231	62795728.07	119320652.7	1884087304	1.39946458e+011	1357.23681	180.7203391	492.0894427
3.807645434e-006	1e-011	300	-457050200.4	3201778183	62824581.84	119319079.2	1884749222	1.400801369e+011	1357.407592	180.7332255	492.5546828
3.808879851e-006	1e-011	300	-457230047.2	3202851355	62853444.98	119317501.8	1885411283	1.402139276e+011	1357.578366	180.7461085	493.0203113
3.810114519e-006	1e-011	300	-457409930.7	3203924748	62882317.5	119315920.6	1886073488	1.403478305e+011	1357.749135	180.758988	493.4863282
3.811349438e-006	1e-011	300	-457589850.9	3204998360	62911199.39	119314335.6	1886735836	1.404818455e+011	1357.919896	180.7718641	493.952734
3.812584607e-006	1e-011	300	-457769807.8	3206072193	62940090.67	119312746.7	1887398327	1.406159727e+011	1358.090651	180.7847367	494.4195288
3.813820028e-006	1e-011	300	-457949801.4	3207146246	62968991.33	119311154	1888060962	1.407502123e+011	1358.261399	180.7976059	494.8867129
3.815055699e-006	1e-011	300	-458129831.7	3208220519	62997901.36	119309557.4	1888723740	1.408845642e+011	1358.43214	180.8104717	495.3542867
3.816291622e-006	1e-011	300	-458309898.7	3209295012	63026820.78	119307957	1889386662	1.410190286e+011	1358.602875	180.823334	495.8222504
3.817527795e-006	1e-011	300	-458490002.4	3210369726	63055749.59	119306352.8	1890049727	1.411536055e+011	1358.773602	180.8361929	496.2906043
3.81876422e-006	1e-011	300	-458670142.8	3211444659	63084687.78	119304744.7	1890712936	1.41288295e+011	1358.944323	180.8490483	496.7593487
3.820000895e-006	1e-011	300	-458850320	3212519813	63113635.36	119303132.8	1891376288	1.414230973e+011	1359.115037	180.8619003	497.2284838
3.821237822e-006	1e-011	300	-459030533.8	3213595188	63142592.32	119301517	1892039783	1.415580123e+011	1359.285745	180.8747489	497.6980099
3.822474999e-006	1e-011	300	-459210784.3	3214670782	63171558.68	119299897.4	1892703422	1.416930403e+011	1359.456445	180.8875941	498.1679274
3.823712428e-006	1e-011	300	-459391071.6	3215746597	63200534.43	119298273.9	1893367205	1.418281811e+011	1359.627139	180.9004358	498.6382364
3.824950108e-006	1e-011	300	-459571395.6	3216822632	63229519.57	119296646.5	1894031130	1.41963435e+011	1359.797826	180.9132741	499.1089373
3.826188038e-006	1e-011	300	-459751756.3	3217898888	63258514.1	119295015.4	1894695200	1.42098802e+011	1359.968507	180.9261089	499.5800304
3.82742622e-006	1e-011	300	-459932153.7	3218975364	63287518.03	119293380.3	1895359413	1.422342822e+011	1360.13918	180.9389404	500.0515159
3.828664654e-006	1e-011	300	-460112587.9	3220052060	63316531.36	119291741.4	1896023769	1.423698757e+011	1360.309847	180.9517684	500.5233941
3.829903338e-006	1e-011	300	-460293058.7	3221128976	63345554.09	119290098.7	1896688269	1.425055825e+011	1360.480507	180.9645929	500.9956653
3.831142273e-006	1e-011	300	-460473566.4	3222206113	63374586.21	119288452.1	1897352913	1.426414028e+011	1360.65116	180.9774141	501.4683297
3.83238146e-006	1e-011	300	-460654110.7	3223283471	63403627.74	119286801.6	1898017700	1.427773366e+011	1360.821807	180.9902318	501.9413877
3.833620898e-006	1e-011	300	-460834691.8	3224361048	63432678.67	119285147.3	1898682630	1.42913384e+011	1360.992446	181.0030461	502.4148396
3.834860587e-006	1e-011	300	-461015309.6	3225438846	63461739.01	119283489.1	1899347705	1.43049545e+011	1361.163079	181.015857	502.8886856
3.836100527e-006	1e-011	300	-461195964.2	3226516865	63490808.75	119281827.1	1900012922	1.431858199e+011	1361.333705	181.0286645	503.3629259
3.837340719e-006	1e-011	300	-461376655.5	3227595104	63519887.89	119280161.2	1900678284	1.433222085e+011	1361.504325	181.0414685	503.837561
3.838581162e-006	1e-011	300	-461557383.6	3228673564	63548976.45	119278491.4	1901343789	1.434587111e+011	1361.674937	181.0542691	504.312591
3.839821856e-006	1e-011	300	-461738148.4	3229752244	63578074.42	119276817.8	1902009437	1.435953277e+011	1361.845543	181.0670664	504.7880163
3.841062802e-006	1e-011	300	-461918949.9	3230831144	63607181.79	119275140.3	1902675230	1.437320584e+011	1362.016142	181.0798601	505.2638371
3.842303999e-006	1e-011	300	-462099788.2	3231910265	63636298.58	119273458.9	1903341165	1.438689033e+011	1362.186734	181.0926505	505.7400537
3.843545447e-006	1e-011	300	-462280663.3	3232989607	63665424.78	119271773.7	1904007245	1.440058624e+011	1362.357319	181.1054375	506.2166664
3.844787146e-006	1e-011	300	-462461575.2	3234069169	63694560.4	119270084.6	1904673468	1.441429358e+011	1362.527898	181.118221	506.6936754
3.846029097e-006	1e-011	300	-462642523.8	3235148952	63723705.44	119268391.7	1905339835	1.442801237e+011	1362.69847	181.1310012	507.1710812
3.8472713e-006	1e-011	300	-462823509.1	3236228955	63752859.89	119266694.9	1906006345	1.44417426e+011	1362.869035	181.1437779	507.6488838
3.848513754e-006	1e-011	300	-463004531.2	3237309179	63782023.76	119264994.2	1906673000	1.44554843e+011	1363.039593	181.1565512	508.1270837
3.849756459e-006	1e-011	300	-463185590.1	3238389623	63811197.06	119263289.6	1907339798	1.446923745e+011	1363.210144	181.1693211	508.6056812
3.850999416e-006	1e-011	300	-463366685.8	3239470288	63840379.77	119261581.1	1908006739	1.448300209e+011	1363.380689	181.1820876	509.0846764
3.852242624e-006	1e-011	300	-463547818.3	3240551174	63869571.91	119259868.8	1908673825	1.44967782e+011	1363.551227	181.1948507	509.5640697
3.853486083e-006	1e-011	300	-463728987.5	3241632280	63898773.48	119258152.6	1909341054	1.451056581e+011	1363.721758	181.2076104	510.0438613
3.854729795e-006	1e-011	300	-463910193.5	3242713607	63927984.47	119256432.6	1910008426	1.452436491e+011	1363.892282	181.2203667	510.5240516
3.855973757e-006	1e-011	300	-464091436.3	3243795154	63957204.89	119254708.6	1910675943	1.453817553e+011	1364.062799	181.2331196	511.0046408
3.857217971e-006	1e-011	300	-464272715.8	3244876923	63986434.74	119252980.8	1911343603	1.455199765e+011	1364.23331	181.2458691	511.4856293
3.858462437e-006	1e-011	300	-464454032.2	3245958912	64015674.02	119251249.1	1912011407	1.45658313e+011	1364.403814	181.2586151	511.9670172
3.859707155e-006	1e-011	300	-464635385.3	3247041121	64044922.74	119249513.6	1912679355	1.457967649e+011	1364.574311	181.2713578	512.448805
3.860952124e-006	1e-011	300	-464816775.3	3248123552	64074180.88	119247774.1	1913347447	1.459353321e+011	1364.744801	181.2840971	512.9309928
3.862197344e-006	1e-011	300	-464998202	3249206203	64103448.46	119246030.8	1914015682	1.460740148e+011	1364.915284	181.296833	513.4135809
3.863442816e-006	1e-011	300	-465179665.5	3250289075	64132725.48	119244283.5	1914684062	1.462128131e+011	1365.085761	181.3095654	513.8965698
3.86468854e-006	1e-011	300	-465361165.9	3251372167	64162011.94	119242532.4	1915352585	1.46351727e+011	1365.25623	181.3222945	514.3799595
3.865934516e-006	1e-011	300	-465542703	3252455481	64191307.83	119240777.4	1916021252	1.464907566e+011	1365.426693	181.3350202	514.8637504
3.867180743e-006	1e-011	300	-465724276.9	3253539015	64220613.17	119239018.6	1916690063	1.466299021e+011	1365.597149	181.3477425	515.3479429
3.868427222e-006	1e-011	300	-465905887.7	3254622770	64249927.95	119237255.8	1917359017	1.467691635e+011	1365.767598	181.3604614	515.8325371
3.869673952e-006	1e-011	300	-466087535.2	3255706746	64279252.17	119235489.2	1918028116	1.469085408e+011	1365.938041	181.3731769	516.3175334
3.870920935e-006	1e-011	300	-466269219.6	3256790942	64308585.83	119233718.6	1918697358	1.470480342e+011	1366.108476	181.385889	516.8029321
3.872168169e-006	1e-011	300	-466450940.8	3257875360	64337928.95	119231944.2	1919366744	1.471876437e+011	1366.278905	181.3985978	517.2887334
3.873415655e-006	1e-011	300	-466632698.8	3258959998	64367281.51	119230165.9	1920036275	1.473273695e+011	1366.449327	181.4113031	517.7749377
3.874663392e-006	1e-011	300	-466814493.6	3260044858	64396643.52	119228383.7	1920705949	1.474672115e+011	1366.619742	181.4240051	518.2615451
3.875911382e-006	1e-011	300	-466996325.2	3261129938	64426014.98	119226597.6	1921375767	1.4760717e+011	1366.79015	181.4367036	518.7485561
3.877159623e-006	1e-011	300	-467178193.7	3262215239	64455395.89	119224807.6	1922045729	1.477472449e+011	1366.960552	181.4493988	519.2359709
3.878408116e-006	1e-011	300	-467360099	3263300761	64484786.25	119223013.7	1922715835	1.478874364e+011	1367.130946	181.4620906	519.7237897
3.879656861e-006	1e-011	300	-467542041.1	3264386504	64514186.07	119221215.9	1923386084	1.480277446e+011	1367.301334	181.474779	520.2120129
3.880905857e-006	1e-011	300	-467724020	3265472468	64543595.35	119219414.2	1924056478	1.481681694e+011	1367.471715	181.4874641	520.7006408
3.882155106e-006	1e-011	300	-467906035.8	3266558652	64573014.08	119217608.6	1924727016	1.483087111e+011	1367.642089	181.5001457	521.1896736
3.883404607e-006	1e-011	300	-468088088.5	3267645058	64602442.27	119215799.1	1925397698	1.484493696e+011	1367.812456	181.512824	521.6791117
3.884654359e-006	1e-011	300	-468270177.9	3268731685	64631879.92	119213985.7	1926068523	1.485901452e+011	1367.982817	181.5254989	522.1689553
3.885904364e-006	1e-011	300	-468452304.2	3269818533	64661327.04	119212168.4	1926739493	1.487310378e+011	1368.15317	181.5381704	522.6592047
3.88715462e-006	1e-011	300	-468634467.4	3270905602	64690783.62	119210347.3	1927410607	1.488720475e+011	1368.323517	181.5508385	523.1498601
3.888405128e-006	1e-011	300	-468816667.4	3271992891	64720249.66	119208522.2	1928081865	1.490131744e+011	1368.493857	181.5635033	523.640922
3.889655888e-006	1e-011	300	-468998904.2	3273080402	64749725.16	119206693.2	1928753266	1.491544187e+011	1368.66419	181.5761646	524.1323906
3.890906901e-006	1e-011	300	-469181177.9	3274168134	64779210.14	119204860.3	1929424812	1.492957803e+011	1368.834516	181.5888226	524.6242661
3.892158165e-006	1e-011	300	-469363488.5	3275256087	64808704.58	119203023.5	1930096502	1.494372595e+011	1369.004836	181.6014773	525.1165489
3.893409681e-006	1e-011	300	-469545835.9	3276344261	64838208.49	119201182.8	1930768336	1.495788561e+011	1369.175148	181.6141285	525.6092392
3.89466145e-006	1e-011	300	-469728220.2	3277432656	64867721.88	119199338.1	1931440314	1.497205705e+011	1369.345454	181.6267764	526.1023373
3.89591347e-006	1e-011	300	-469910641.3	3278521273	64897244.74	119197489.6	1932112436	1.498624025e+011	1369.515752	181.639421	526.5958436
3.897165743e-006	1e-011	300	-470093099.3	3279610110	64926777.07	119195637.2	1932784702	1.500043524e+011	1369.686044	181.6520621	527.0897583
3.898418268e-006	1e-011	300	-470275594.1	3280699169	64956318.88	119193780.8	1933457113	1.501464201e+011	1369.856329	181.6646999	527.5840817
3.899671044e-006	1e-011	300	-470458125.9	3281788449	64985870.16	119191920.5	1934129667	1.502886058e+011	1370.026608	181.6773343	528.0788141
3.900924073e-006	1e-011	300	-470640694.5	3282877950	65015430.92	119190056.4	1934802366	1.504309096e+011	1370.196879	181.6899654	528.5739558
3.902177354e-006	1e-011	300	-470823300	3283967672	65045001.16	119188188.3	1935475208	1.505733316e+011	1370.367143	181.702593	529.0695071
3.903430888e-006	1e-011	300	-471005942.3	3285057615	65074580.89	119186316.3	1936148195	1.507158717e+011	1370.537401	181.7152174	529.5654682
3.904684673e-006	1e-011	300	-471188621.5	3286147779	65104170.09	119184440.3	1936821326	1.508585302e+011	1370.707652	181.7278383	530.0618395
3.905938711e-006	1e-011	300	-471371337.7	3287238165	65133768.79	119182560.5	1937494601	1.510013071e+011	1370.877896	181.7404559	530.5586212
3.907193001e-006	1e-011	300	-471554090.7	3288328772	65163376.96	119180676.7	1938168020	1.511442024e+011	1371.048133	181.7530702	531.0558137
3.908447543e-006	1e-011	300	-471736880.5	3289419600	65192994.62	119178789.1	1938841584	1.512872163e+011	1371.218363	181.765681	531.5534172
3.909702337e-006	1e-011	300	-471919707.3	3290510650	65222621.77	119176897.5	1939515292	1.514303489e+011	1371.388586	181.7782886	532.051432
3.910957384e-006	1e-011	300	-472102571	3291601921	65252258.41	119175001.9	1940189144	1.515736002e+011	1371.558802	181.7908927	532.5498585
3.912212683e-006	1e-011	300	-472285471.5	3292693413	65281904.55	119173102.5	1940863140	1.517169703e+011	1371.729012	181.8034935	533.0486969
3.913468234e-006	1e-011	300	-472468409	3293785126	65311560.17	119171199.1	1941537280	1.518604593e+011	1371.899215	181.816091	533.5479474
3.914724037e-006	1e-011	300	-472651383.4	3294877061	65341225.29	119169291.8	1942211565	1.520040673e+011	1372.06941	181.8286851	534.0476105
3.915980093e-006	1e-011	300	-472834394.6	3295969217	65370899.9	119167380.6	1942885993	1.521477944e+011	1372.239599	181.8412758	534.5476863
3.917236402e-006	1e-011	300	-473017442.8	3297061594	65400584.01	119165465.5	1943560567	1.522916406e+011	1372.409781	181.8538632	535.0481753
3.918492962e-006	1e-011	300	-473200527.9	3298154193	65430277.61	119163546.4	1944235284	1.524356061e+011	1372.579956	181.8664472	535.5490775
3.919749775e-006	1e-011	300	-473383649.8	3299247013	65459980.72	119161623.4	1944910146	1.525796909e+011	1372.750125	181.8790279	536.0503935
3.921006841e-006	1e-011	300	-473566808.7	3300340055	65489693.33	119159696.5	1945585151	1.527238951e+011	1372.920286	181.8916053	536.5521234
3.922264159e-006	1e-011	300	-473750004.5	3301433318	65519415.44	119157765.6	1946260302	1.528682188e+011	1373.090441	181.9041793	537.0542676
3.923521729e-006	1e-011	300	-473933237.2	3302526802	65549147.05	119155830.8	1946935596	1.530126621e+011	1373.260588	181.9167499	537.5568263
3.924779552e-006	1e-011	300	-474116506.9	3303620508	65578888.17	119153892.1	1947611035	1.53157225e+011	1373.430729	181.9293172	538.0597999
3.926037627e-006	1e-011	300	-474299813.4	3304714435	65608638.79	119151949.4	1948286618	1.533019077e+011	1373.600863	181.9418812	538.5631886
3.927295955e-006	1e-011	300	-474483156.9	3305808584	65638398.92	119150002.8	1948962346	1.534467102e+011	1373.77099	181.9544418	539.0669927
3.928554535e-006	1e-011	300	-474666537.3	3306902954	65668168.56	119148052.3	1949638218	1.535916327e+011	1373.94111	181.966999	539.5712125
3.929813368e-006	1e-011	300	-474849954.7	3307997546	65697947.71	119146097.8	1950314234	1.537366751e+011	1374.111223	181.979553	540.0758484
3.931072453e-006	1e-011	300	-475033408.9	3309092359	65727736.37	119144139.4	1950990395	1.538818377e+011	1374.281329	181.9921035	540.5809006
3.932331791e-006	1e-011	300	-475216900.1	3310187394	65757534.55	119142177.1	1951666700	1.540271204e+011	1374.451428	182.0046508	541.0863694
3.933591381e-006	1e-011	300	-475400428.3	3311282650	65787342.24	119140210.8	1952343149	1.541725234e+011	1374.621521	182.0171947	541.592255
3.934851224e-006	1e-011	300	-475583993.3	3312378128	65817159.44	119138240.6	1953019743	1.543180467e+011	1374.791607	182.0297352	542.0985579
3.93611132e-006	1e-011	300	-475767595.4	3313473827	65846986.17	119136266.4	1953696481	1.544636904e+011	1374.961685	182.0422725	542.6052783
3.937371668e-006	1e-011	300	-475951234.3	3314569748	65876822.41	119134288.3	1954373364	1.546094547e+011	1375.131757	182.0548064	543.1124164
3.938632269e-006	1e-011	300	-476134910.2	3315665891	65906668.17	119132306.2	1955050391	1.547553396e+011	1375.301822	182.0673369	543.6199727
3.939893123e-006	1e-011	300	-476318623.1	3316762255	65936523.46	119130320.2	1955727562	1.549013451e+011	1375.47188	182.0798641	544.1279473
3.941154229e-006	1e-011	300	-476502372.9	3317858841	65966388.26	119128330.3	1956404878	1.550474714e+011	1375.641931	182.092388	544.6363406
3.942415588e-006	1e-011	300	-476686159.7	3318955648	65996262.59	119126336.4	1957082338	1.551937186e+011	1375.811975	182.1049086	545.1451528
3.9436772e-006	1e-011	300	-476869983.4	3320052677	66026146.45	119124338.6	1957759943	1.553400868e+011	1375.982012	182.1174258	545.6543844
3.944939064e-006	1e-011	300	-477053844	3321149928	66056039.84	119122336.8	1958437693	1.554865759e+011	1376.152042	182.1299397	546.1640355
3.946201181e-006	1e-011	300	-477237741.7	3322247400	66085942.75	119120331	1959115587	1.556331862e+011	1376.322066	182.1424503	546.6741064
3.947463551e-006	1e-011	300	-477421676.3	3323345094	66115855.19	119118321.4	1959793625	1.557799176e+011	1376.492082	182.1549575	547.1845975
3.948726174e-006	1e-011	300	-477605647.8	3324443010	66145777.16	119116307.7	1960471808	1.559267704e+011	1376.662092	182.1674615	547.6955091
3.94998905e-006	1e-011	300	-477789656.4	3325541148	66175708.67	119114290.1	1961150135	1.560737445e+011	1376.832095	182.179962	548.2068414
3.951252178e-006	1e-011	300	-477973701.9	3326639507	66205649.71	119112268.6	1961828607	1.562208401e+011	1377.00209	182.1924593	548.7185948
3.952515559e-006	1e-011	300	-478157784.3	3327738088	66235600.28	119110243.1	1962507224	1.563680572e+011	1377.172079	182.2049533	549.2307695
3.953779193e-006	1e-011	300	-478341903.8	3328836890	66265560.4	119108213.6	1963185985	1.56515396e+011	1377.342061	182.2174439	549.7433658
3.95504308e-006	1e-011	300	-478526060.2	3329935915	66295530.05	119106180.2	1963864890	1.566628565e+011	1377.512036	182.2299312	550.2563841
3.95630722e-006	1e-011	300	-478710253.6	3331035161	66325509.24	119104142.8	1964543940	1.568104387e+011	1377.682004	182.2424152	550.7698247
3.957571612e-006	1e-011	300	-478894484	3332134629	66355497.97	119102101.5	1965223135	1.569581429e+011	1377.851965	182.2548958	551.2836878
3.958836258e-006	1e-011	300	-479078751.4	3333234319	66385496.24	119100056.2	1965902475	1.57105969e+011	1378.021919	182.2673732	551.7979737
3.960101156e-006	1e-011	300	-479263055.7	3334334231	66415504.06	119098006.9	1966581958	1.572539172e+011	1378.191867	182.2798472	552.3126828
3.961366308e-006	1e-011	300	-479447397.1	3335434364	66445521.42	119095953.7	1967261587	1.574019876e+011	1378.361807	182.2923179	552.8278152
3.962631712e-006	1e-011	300	-479631775.4	3336534720	66475548.33	119093896.5	1967941360	1.575501801e+011	1378.53174	182.3047853	553.3433715
3.963897369e-006	1e-011	300	-479816190.8	3337635297	66505584.78	119091835.4	1968621278	1.57698495e+011	1378.701667	182.3172494	553.8593517
3.96516328e-006	1e-011	300	-480000643.1	3338736096	66535630.79	119089770.3	1969301341	1.578469323e+011	1378.871586	182.3297101	554.3757563
3.966429443e-006	1e-011	300	-480185132.4	3339837117	66565686.35	119087701.2	1969981548	1.579954921e+011	1379.041499	182.3421676	554.8925855
3.96769586e-006	1e-011	300	-480369658.8	3340938360	66595751.45	119085628.2	1970661900	1.581441745e+011	1379.211405	182.3546217	555.4098397
3.968962529e-006	1e-011	300	-480554222.1	3342039825	66625826.11	119083551.1	1971342396	1.582929795e+011	1379.381303	182.3670726	555.9275191
3.970229452e-006	1e-011	300	-480738822.5	3343141511	66655910.33	119081470.2	1972023037	1.584419073e+011	1379.551195	182.3795201	556.445624
3.971496627e-006	1e-011	300	-480923459.8	3344243420	66686004.1	119079385.2	1972703823	1.585909579e+011	1379.72108	182.3919643	556.9641548
3.972764056e-006	1e-011	300	-481108134.2	3345345551	66716107.43	119077296.3	1973384754	1.587401315e+011	1379.890958	182.4044052	557.4831116
3.974031738e-006	1e-011	300	-481292845.6	3346447903	66746220.32	119075203.4	1974065829	1.58889428e+011	1380.060829	182.4168428	558.002495
3.975299673e-006	1e-011	300	-481477594	3347550478	66776342.77	119073106.5	1974747049	1.590388477e+011	1380.230693	182.4292771	558.522305
3.976567861e-006	1e-011	300	-481662379.4	3348653275	66806474.78	119071005.7	1975428414	1.591883905e+011	1380.40055	182.4417081	559.0425421
3.977836302e-006	1e-011	300	-481847201.9	3349756293	66836616.35	119068900.9	1976109923	1.593380567e+011	1380.5704	182.4541358	559.5632065
3.979104997e-006	1e-011	300	-482032061.3	3350859534	66866767.49	119066792.1	1976791578	1.594878461e+011	1380.740243	182.4665602	560.0842986
3.980373944e-006	1e-011	300	-482216957.8	3351962997	66896928.19	119064679.3	1977473377	1.596377591e+011	1380.91008	182.4789813	560.6058186
3.981643145e-006	1e-011	300	-482401891.3	3353066681	66927098.47	119062562.6	1978155320	1.597877955e+011	1381.079909	182.491399	561.1277668
3.982912599e-006	1e-011	300	-482586861.9	3354170588	66957278.3	119060441.8	1978837409	1.599379556e+011	1381.249731	182.5038135	561.6501436
3.984182307e-006	1e-011	300	-482771869.5	3355274717	66987467.71	119058317.1	1979519643	1.600882394e+011	1381.419547	182.5162247	562.1729492
3.985452267e-006	1e-011	300	-482956914.1	3356379068	67017666.69	119056188.4	1980202021	1.60238647e+011	1381.589355	182.5286326	562.696184
3.986722481e-006	1e-011	300	-483141995.8	3357483641	67047875.25	119054055.7	1980884544	1.603891784e+011	1381.759156	182.5410372	563.2198482
3.987992948e-006	1e-011	300	-483327114.5	3358588437	67078093.37	119051919.1	1981567212	1.605398339e+011	1381.928951	182.5534385	563.7439421
3.989263669e-006	1e-011	300	-483512270.2	3359693454	67108321.08	119049778.5	1982250024	1.606906134e+011	1382.098738	182.5658365	564.2684662
3.990534643e-006	1e-011	300	-483697463	3360798694	67138558.36	119047633.8	1982932982	1.60841517e+011	1382.268519	182.5782312	564.7934205
3.99180587e-006	1e-011	300	-483882692.9	3361904155	67168805.21	119045485.2	1983616084	1.609925449e+011	1382.438293	182.5906227	565.3188056
3.99307735e-006	1e-011	300	-484067959.8	3363009839	67199061.65	119043332.6	1984299332	1.611436971e+011	1382.608059	182.6030108	565.8446216
3.994349084e-006	1e-011	300	-484253263.7	3364115745	67229327.67	119041176	1984982724	1.612949737e+011	1382.777819	182.6153956	566.3708688
3.995621072e-006	1e-011	300	-484438604.7	3365221874	67259603.27	119039015.4	1985666261	1.614463748e+011	1382.947572	182.6277772	566.8975477
3.996893312e-006	1e-011	300	-484623982.8	3366328224	67289888.45	119036850.9	1986349943	1.615979005e+011	1383.117317	182.6401555	567.4246584
3.998165807e-006	1e-011	300	-484809397.9	3367434797	67320183.22	119034682.3	1987033770	1.617495508e+011	1383.287056	182.6525304	567.9522012
3.999438554e-006	1e-011	300	-484994850.1	3368541592	67350487.58	119032509.8	1987717741	1.619013259e+011	1383.456788	182.6649021	568.4801766
4.000711555e-006	1e-011	300	-485180339.3	3369648609	67380801.52	119030333.2	1988401858	1.620532259e+011	1383.626513	182.6772705	569.0085847
4.00198481e-006	1e-011	300	-485365865.7	3370755849	67411125.05	119028152.7	1989086120	1.622052508e+011	1383.796231	182.6896357	569.537426
4.003258318e-006	1e-011	300	-485551429	3371863311	67441458.18	119025968.1	1989770526	1.623574007e+011	1383.965941	182.7019975	570.0667006
4.00453208e-006	1e-011	300	-485737029.5	3372970995	67471800.89	119023779.6	1990455078	1.625096757e+011	1384.135645	182.7143561	570.5964089
4.005806095e-006	1e-011	300	-485922667	3374078901	67502153.2	119021587.1	1991139775	1.626620759e+011	1384.305342	182.7267114	571.1265512
4.007080363e-006	1e-011	300	-486108341.7	3375187030	67532515.1	119019390.5	1991824616	1.628146014e+011	1384.475032	182.7390634	571.6571279
4.008354886e-006	1e-011	300	-486294053.4	3376295381	67562886.6	119017190	1992509603	1.629672523e+011	1384.644715	182.7514121	572.1881391
4.009629662e-006	1e-011	300	-486479802.1	3377403955	67593267.7	119014985.5	1993194734	1.631200287e+011	1384.814391	182.7637575	572.7195853
4.010904691e-006	1e-011	300	-486665588	3378512751	67623658.4	119012777	1993880011	1.632729306e+011	1384.98406	182.7760997	573.2514667
4.012179974e-006	1e-011	300	-486851410.9	3379621769	67654058.69	119010564.4	1994565432	1.634259581e+011	1385.153722	182.7884386	573.7837836
4.013455511e-006	1e-011	300	-487037271	3380731010	67684468.59	119008347.9	1995250999	1.635791114e+011	1385.323377	182.8007742	574.3165364
4.014731301e-006	1e-011	300	-487223168.1	3381840473	67714888.09	119006127.3	1995936710	1.637323904e+011	1385.493025	182.8131066	574.8497253
4.016007345e-006	1e-011	300	-487409102.3	3382950158	67745317.19	119003902.8	1996622567	1.638857954e+011	1385.662666	182.8254356	575.3833506
4.017283643e-006	1e-011	300	-487595073.7	3384060066	67775755.9	119001674.2	1997308569	1.640393264e+011	1385.8323	182.8377614	575.9174128
4.018560194e-006	1e-011	300	-487781082.1	3385170197	67806204.22	118999441.7	1997994716	1.641929834e+011	1386.001927	182.850084	576.4519119
4.019836999e-006	1e-011	300	-487967127.6	3386280549	67836662.14	118997205.1	1998681008	1.643467667e+011	1386.171547	182.8624032	576.9868485
4.021114058e-006	1e-011	300	-488153210.2	3387391125	67867129.68	118994964.5	1999367444	1.645006762e+011	1386.34116	182.8747192	577.5222227
4.022391371e-006	1e-011	300	-488339330	3388501923	67897606.83	118992719.9	2000054027	1.64654712e+011	1386.510766	182.887032	578.0580349
4.023668937e-006	1e-011	300	-488525486.8	3389612943	67928093.58	118990471.3	2000740754	1.648088743e+011	1386.680365	182.8993414	578.5942854
4.024946757e-006	1e-011	300	-488711680.8	3390724186	67958589.96	118988218.7	2001427626	1.649631631e+011	1386.849957	182.9116476	579.1309745
4.026224831e-006	1e-011	300	-488897911.9	3391835651	67989095.94	118985962.1	2002114644	1.651175785e+011	1387.019542	182.9239505	579.6681025
4.027503159e-006	1e-011	300	-489084180	3392947339	68019611.55	118983701.5	2002801806	1.652721206e+011	1387.189121	182.9362502	580.2056697
4.02878174e-006	1e-011	300	-489270485.3	3394059250	68050136.77	118981436.8	2003489114	1.654267895e+011	1387.358692	182.9485466	580.7436764
4.030060575e-006	1e-011	300	-489456827.8	3395171383	68080671.61	118979168.1	2004176567	1.655815853e+011	1387.528256	182.9608398	581.282123
4.031339665e-006	1e-011	300	-489643207.3	3396283739	68111216.08	118976895.4	2004864165	1.657365081e+011	1387.697813	182.9731296	581.8210097
4.032619008e-006	1e-011	300	-489829624	3397396317	68141770.16	118974618.7	2005551908	1.658915579e+011	1387.867363	182.9854163	582.3603368
4.033898605e-006	1e-011	300	-490016077.8	3398509118	68172333.87	118972338	2006239797	1.660467348e+011	1388.036906	182.9976996	582.9001048
4.035178456e-006	1e-011	300	-490202568.7	3399622141	68202907.2	118970053.2	2006927830	1.66202039e+011	1388.206442	183.0099797	583.4403137
4.036458561e-006	1e-011	300	-490389096.8	3400735388	68233490.16	118967764.5	2007616009	1.663574706e+011	1388.375971	183.0222566	583.9809641
4.03773892e-006	1e-011	300	-490575662	3401848856	68264082.75	118965471.7	2008304333	1.665130295e+011	1388.545493	183.0345302	584.5220561
