t	h	T	H2	H	O	O2	OH	H2O	H2O2	H02	masa
2.448204686e-007	1e-011	300	60776966.05	150239323.3	2392350.671	100913033.4	63355540.25	32425197.19	402.7348895	35.03607864	1.0000001
2.448334883e-007	1e-011	300	60775123.92	150249052.9	2392421.593	100913250.1	63360576.96	32419656.15	402.7460199	35.03804999	1.0000001
2.448465083e-007	1e-011	300	60773281.74	150258782.9	2392492.52	100913466.8	63365613.91	32414114.86	402.7571499	35.04002137	1.0000001
2.448595287e-007	1e-011	300	60771439.51	150268513.2	2392563.45	100913683.5	63370651.12	32408573.31	402.7682796	35.04199279	1.0000001
2.448725493e-007	1e-011	300	60769597.23	150278243.9	2392634.385	100913900.2	63375688.57	32403031.5	402.779409	35.04396425	1.0000001
2.448855703e-007	1e-011	300	60767754.9	150287975	2392705.323	100914116.9	63380726.27	32397489.44	402.790538	35.04593574	1.0000001
2.448985916e-007	1e-011	300	60765912.52	150297706.4	2392776.265	100914333.6	63385764.22	32391947.11	402.8016666	35.04790727	1.0000001
2.449116133e-007	1e-011	300	60764070.09	150307438.2	2392847.211	100914550.3	63390802.41	32386404.53	402.8127949	35.04987883	1.0000001
2.449246352e-007	1e-011	300	60762227.61	150317170.4	2392918.161	100914767	63395840.85	32380861.69	402.8239228	35.05185044	1.0000001
2.449376575e-007	1e-011	300	60760385.07	150326903	2392989.115	100914983.8	63400879.54	32375318.59	402.8350504	35.05382208	1.0000001
2.449506801e-007	1e-011	300	60758542.49	150336635.9	2393060.073	100915200.5	63405918.48	32369775.23	402.8461776	35.05579375	1.0000001
2.44963703e-007	1e-011	300	60756699.86	150346369.2	2393131.035	100915417.2	63410957.67	32364231.62	402.8573045	35.05776546	1.0000001
2.449767262e-007	1e-011	300	60754857.18	150356102.8	2393202	100915633.9	63415997.1	32358687.74	402.868431	35.05973721	1.0000001
2.449897498e-007	1e-011	300	60753014.45	150365836.8	2393272.97	100915850.7	63421036.78	32353143.61	402.8795571	35.061709	1.0000001
2.450027737e-007	1e-011	300	60751171.67	150375571.2	2393343.943	100916067.4	63426076.71	32347599.22	402.8906829	35.06368082	1.0000001
2.450157979e-007	1e-011	300	60749328.83	150385306	2393414.92	100916284.1	63431116.89	32342054.58	402.9018084	35.06565267	1.0000001
2.450288224e-007	1e-011	300	60747485.95	150395041.1	2393485.902	100916500.9	63436157.31	32336509.67	402.9129335	35.06762457	1.0000001
2.450418472e-007	1e-011	300	60745643.02	150404776.6	2393556.887	100916717.6	63441197.98	32330964.51	402.9240583	35.0695965	1.0000001
2.450548724e-007	1e-011	300	60743800.04	150414512.5	2393627.876	100916934.3	63446238.9	32325419.08	402.9351826	35.07156846	1.0000001
2.450678978e-007	1e-011	300	60741957.01	150424248.7	2393698.868	100917151.1	63451280.07	32319873.4	402.9463067	35.07354047	1.0000001
2.450809236e-007	1e-011	300	60740113.92	150433985.3	2393769.865	100917367.8	63456321.48	32314327.46	402.9574304	35.07551251	1.0000001
2.450939498e-007	1e-011	300	60738270.79	150443722.3	2393840.866	100917584.6	63461363.14	32308781.27	402.9685537	35.07748458	1.0000001
2.451069762e-007	1e-011	300	60736427.61	150453459.6	2393911.871	100917801.4	63466405.05	32303234.81	402.9796767	35.0794567	1.0000001
2.45120003e-007	1e-011	300	60734584.38	150463197.3	2393982.879	100918018.1	63471447.21	32297688.1	402.9907993	35.08142884	1.0000001
2.4513303e-007	1e-011	300	60732741.1	150472935.4	2394053.891	100918234.9	63476489.62	32292141.13	403.0019216	35.08340103	1.0000001
2.451460574e-007	1e-011	300	60730897.76	150482673.9	2394124.908	100918451.7	63481532.27	32286593.9	403.0130435	35.08537325	1.0000001
2.451590852e-007	1e-011	300	60729054.38	150492412.7	2394195.928	100918668.4	63486575.17	32281046.41	403.0241651	35.08734551	1.0000001
2.451721132e-007	1e-011	300	60727210.95	150502151.9	2394266.952	100918885.2	63491618.32	32275498.67	403.0352863	35.0893178	1.0000001
2.451851416e-007	1e-011	300	60725367.46	150511891.4	2394337.98	100919102	63496661.72	32269950.66	403.0464072	35.09129013	1.0000001
2.451981703e-007	1e-011	300	60723523.93	150521631.4	2394409.012	100919318.8	63501705.36	32264402.4	403.0575277	35.0932625	1.0000001
2.452111993e-007	1e-011	300	60721680.35	150531371.6	2394480.048	100919535.5	63506749.26	32258853.88	403.0686479	35.0952349	1.0000001
2.452242286e-007	1e-011	300	60719836.72	150541112.3	2394551.087	100919752.3	63511793.4	32253305.1	403.0797677	35.09720734	1.0000001
2.452372582e-007	1e-011	300	60717993.03	150550853.3	2394622.131	100919969.1	63516837.78	32247756.07	403.0908871	35.09917982	1.0000001
2.452502882e-007	1e-011	300	60716149.3	150560594.7	2394693.179	100920185.9	63521882.42	32242206.77	403.1020062	35.10115233	1.0000001
2.452633185e-007	1e-011	300	60714305.52	150570336.5	2394764.23	100920402.7	63526927.3	32236657.22	403.113125	35.10312488	1.0000001
2.452763491e-007	1e-011	300	60712461.68	150580078.6	2394835.285	100920619.5	63531972.43	32231107.41	403.1242433	35.10509747	1.0000001
2.4528938e-007	1e-011	300	60710617.8	150589821.1	2394906.345	100920836.3	63537017.81	32225557.34	403.1353614	35.10707009	1.0000001
2.453024113e-007	1e-011	300	60708773.86	150599564	2394977.408	100921053.1	63542063.44	32220007.01	403.1464791	35.10904275	1.0000001
2.453154429e-007	1e-011	300	60706929.88	150609307.3	2395048.475	100921269.9	63547109.31	32214456.42	403.1575964	35.11101544	1.0000001
2.453284748e-007	1e-011	300	60705085.85	150619050.9	2395119.546	100921486.7	63552155.44	32208905.58	403.1687134	35.11298817	1.0000001
2.45341507e-007	1e-011	300	60703241.76	150628794.9	2395190.621	100921703.6	63557201.81	32203354.47	403.17983	35.11496094	1.0000001
2.453545395e-007	1e-011	300	60701397.63	150638539.2	2395261.699	100921920.4	63562248.43	32197803.11	403.1909463	35.11693374	1.0000001
2.453675724e-007	1e-011	300	60699553.44	150648283.9	2395332.782	100922137.2	63567295.29	32192251.49	403.2020622	35.11890658	1.0000001
2.453806055e-007	1e-011	300	60697709.21	150658029	2395403.869	100922354	63572342.41	32186699.62	403.2131778	35.12087946	1.0000001
2.45393639e-007	1e-011	300	60695864.93	150667774.5	2395474.959	100922570.9	63577389.77	32181147.48	403.224293	35.12285237	1.0000001
2.454066729e-007	1e-011	300	60694020.59	150677520.3	2395546.053	100922787.7	63582437.38	32175595.09	403.2354078	35.12482532	1.0000001
2.45419707e-007	1e-011	300	60692176.21	150687266.5	2395617.152	100923004.5	63587485.24	32170042.43	403.2465223	35.1267983	1.0000001
2.454327415e-007	1e-011	300	60690331.77	150697013.1	2395688.254	100923221.4	63592533.34	32164489.52	403.2576365	35.12877132	1.0000001
2.454457763e-007	1e-011	300	60688487.29	150706760	2395759.36	100923438.2	63597581.69	32158936.35	403.2687503	35.13074438	1.0000001
2.454588114e-007	1e-011	300	60686642.75	150716507.3	2395830.47	100923655.1	63602630.3	32153382.92	403.2798637	35.13271747	1.0000001
2.454718468e-007	1e-011	300	60684798.16	150726255	2395901.584	100923871.9	63607679.14	32147829.24	403.2909768	35.1346906	1.0000001
2.454848825e-007	1e-011	300	60682953.53	150736003	2395972.702	100924088.8	63612728.24	32142275.29	403.3020896	35.13666377	1.0000001
2.454979186e-007	1e-011	300	60681108.84	150745751.4	2396043.824	100924305.6	63617777.59	32136721.09	403.313202	35.13863697	1.0000001
2.45510955e-007	1e-011	300	60679264.11	150755500.2	2396114.949	100924522.5	63622827.18	32131166.63	403.324314	35.14061021	1.0000001
2.455239917e-007	1e-011	300	60677419.32	150765249.3	2396186.079	100924739.3	63627877.02	32125611.91	403.3354257	35.14258349	1.0000001
2.455370287e-007	1e-011	300	60675574.49	150774998.9	2396257.212	100924956.2	63632927.11	32120056.93	403.346537	35.1445568	1.0000001
2.455500661e-007	1e-011	300	60673729.6	150784748.7	2396328.35	100925173.1	63637977.45	32114501.7	403.357648	35.14653015	1.0000001
2.455631038e-007	1e-011	300	60671884.66	150794499	2396399.491	100925389.9	63643028.03	32108946.2	403.3687586	35.14850353	1.0000001
2.455761418e-007	1e-011	300	60670039.68	150804249.6	2396470.636	100925606.8	63648078.86	32103390.45	403.3798689	35.15047695	1.0000001
2.455891801e-007	1e-011	300	60668194.64	150814000.6	2396541.785	100925823.7	63653129.94	32097834.44	403.3909788	35.15245041	1.0000001
2.456022187e-007	1e-011	300	60666349.55	150823752	2396612.939	100926040.6	63658181.27	32092278.17	403.4020884	35.1544239	1.0000001
2.456152577e-007	1e-011	300	60664504.42	150833503.7	2396684.095	100926257.5	63663232.85	32086721.64	403.4131976	35.15639743	1.0000001
2.45628297e-007	1e-011	300	60662659.23	150843255.8	2396755.256	100926474.4	63668284.67	32081164.85	403.4243064	35.158371	1.0000001
2.456413366e-007	1e-011	300	60660813.99	150853008.3	2396826.421	100926691.2	63673336.75	32075607.81	403.4354149	35.1603446	1.0000001
2.456543765e-007	1e-011	300	60658968.7	150862761.1	2396897.59	100926908.1	63678389.07	32070050.5	403.4465231	35.16231824	1.0000001
2.456674167e-007	1e-011	300	60657123.37	150872514.3	2396968.762	100927125	63683441.64	32064492.94	403.4576309	35.16429191	1.0000001
2.456804573e-007	1e-011	300	60655277.98	150882267.9	2397039.939	100927341.9	63688494.45	32058935.12	403.4687383	35.16626562	1.0000001
2.456934982e-007	1e-011	300	60653432.54	150892021.9	2397111.119	100927558.8	63693547.52	32053377.04	403.4798454	35.16823937	1.0000001
2.457065394e-007	1e-011	300	60651587.05	150901776.2	2397182.304	100927775.8	63698600.83	32047818.7	403.4909522	35.17021315	1.0000001
2.457195809e-007	1e-011	300	60649741.51	150911530.9	2397253.492	100927992.7	63703654.39	32042260.11	403.5020585	35.17218697	1.0000001
2.457326228e-007	1e-011	300	60647895.92	150921285.9	2397324.684	100928209.6	63708708.2	32036701.25	403.5131646	35.17416083	1.0000001
2.45745665e-007	1e-011	300	60646050.28	150931041.3	2397395.88	100928426.5	63713762.26	32031142.14	403.5242702	35.17613472	1.0000001
2.457587075e-007	1e-011	300	60644204.6	150940797.1	2397467.08	100928643.4	63718816.56	32025582.77	403.5353756	35.17810865	1.0000001
2.457717503e-007	1e-011	300	60642358.86	150950553.3	2397538.284	100928860.3	63723871.11	32020023.14	403.5464805	35.18008261	1.0000001
2.457847934e-007	1e-011	300	60640513.07	150960309.8	2397609.492	100929077.3	63728925.91	32014463.25	403.5575852	35.18205662	1.0000001
2.457978369e-007	1e-011	300	60638667.23	150970066.7	2397680.704	100929294.2	63733980.96	32008903.1	403.5686894	35.18403065	1.0000001
2.458108807e-007	1e-011	300	60636821.34	150979824	2397751.919	100929511.1	63739036.26	32003342.69	403.5797933	35.18600473	1.0000001
2.458239248e-007	1e-011	300	60634975.4	150989581.7	2397823.139	100929728.1	63744091.8	31997782.03	403.5908969	35.18797884	1.0000001
2.458369692e-007	1e-011	300	60633129.41	150999339.7	2397894.362	100929945	63749147.6	31992221.11	403.6020001	35.18995298	1.0000001
2.458500139e-007	1e-011	300	60631283.37	151009098	2397965.59	100930162	63754203.64	31986659.93	403.613103	35.19192716	1.0000001
2.45863059e-007	1e-011	300	60629437.28	151018856.8	2398036.821	100930378.9	63759259.93	31981098.49	403.6242055	35.19390138	1.0000001
2.458761044e-007	1e-011	300	60627591.14	151028615.9	2398108.056	100930595.9	63764316.47	31975536.79	403.6353076	35.19587564	1.0000001
2.458891501e-007	1e-011	300	60625744.94	151038375.4	2398179.296	100930812.8	63769373.25	31969974.83	403.6464094	35.19784993	1.0000001
2.459021962e-007	1e-011	300	60623898.7	151048135.3	2398250.539	100931029.8	63774430.28	31964412.62	403.6575108	35.19982425	1.0000001
2.459152425e-007	1e-011	300	60622052.41	151057895.5	2398321.786	100931246.7	63779487.57	31958850.14	403.6686119	35.20179862	1.0000001
2.459282892e-007	1e-011	300	60620206.07	151067656.1	2398393.037	100931463.7	63784545.1	31953287.41	403.6797127	35.20377302	1.0000001
2.459413362e-007	1e-011	300	60618359.68	151077417.1	2398464.292	100931680.7	63789602.87	31947724.42	403.690813	35.20574745	1.0000001
2.459543835e-007	1e-011	300	60616513.24	151087178.4	2398535.55	100931897.6	63794660.9	31942161.17	403.7019131	35.20772192	1.0000001
2.459674312e-007	1e-011	300	60614666.74	151096940.1	2398606.813	100932114.6	63799719.17	31936597.66	403.7130127	35.20969643	1.0000001
2.459804791e-007	1e-011	300	60612820.2	151106702.2	2398678.08	100932331.6	63804777.7	31931033.89	403.7241121	35.21167097	1.0000001
2.459935274e-007	1e-011	300	60610973.61	151116464.6	2398749.35	100932548.6	63809836.47	31925469.87	403.735211	35.21364555	1.0000001
2.46006576e-007	1e-011	300	60609126.96	151126227.4	2398820.624	100932765.5	63814895.48	31919905.58	403.7463096	35.21562017	1.0000001
2.46019625e-007	1e-011	300	60607280.27	151135990.6	2398891.903	100932982.5	63819954.75	31914341.04	403.7574079	35.21759482	1.0000001
2.460326742e-007	1e-011	300	60605433.53	151145754.2	2398963.185	100933199.5	63825014.27	31908776.24	403.7685058	35.21956951	1.0000001
2.460457238e-007	1e-011	300	60603586.73	151155518.1	2399034.471	100933416.5	63830074.03	31903211.18	403.7796034	35.22154424	1.0000001
2.460587737e-007	1e-011	300	60601739.89	151165282.4	2399105.761	100933633.5	63835134.04	31897645.86	403.7907006	35.223519	1.0000001
2.460718239e-007	1e-011	300	60599893	151175047	2399177.055	100933850.5	63840194.3	31892080.28	403.8017974	35.22549379	1.0000001
2.460848744e-007	1e-011	300	60598046.05	151184812.1	2399248.353	100934067.5	63845254.81	31886514.45	403.8128939	35.22746863	1.0000001
2.460979253e-007	1e-011	300	60596199.06	151194577.5	2399319.655	100934284.5	63850315.56	31880948.35	403.8239901	35.2294435	1.0000001
2.461109765e-007	1e-011	300	60594352.01	151204343.2	2399390.961	100934501.5	63855376.57	31875382	403.8350858	35.2314184	1.0000001
2.46124028e-007	1e-011	300	60592504.92	151214109.4	2399462.271	100934718.5	63860437.82	31869815.38	403.8461813	35.23339335	1.0000001
2.461370798e-007	1e-011	300	60590657.77	151223875.9	2399533.584	100934935.6	63865499.32	31864248.51	403.8572764	35.23536832	1.0000001
2.46150132e-007	1e-011	300	60588810.58	151233642.8	2399604.902	100935152.6	63870561.07	31858681.38	403.8683711	35.23734334	1.0000001
2.461631844e-007	1e-011	300	60586963.33	151243410	2399676.224	100935369.6	63875623.07	31853114	403.8794655	35.23931839	1.0000001
2.461762372e-007	1e-011	300	60585116.03	151253177.6	2399747.549	100935586.6	63880685.31	31847546.35	403.8905595	35.24129347	1.0000001
2.461892904e-007	1e-011	300	60583268.69	151262945.6	2399818.878	100935803.7	63885747.81	31841978.44	403.9016532	35.2432686	1.0000001
2.462023438e-007	1e-011	300	60581421.29	151272714	2399890.212	100936020.7	63890810.55	31836410.28	403.9127465	35.24524376	1.0000001
2.462153976e-007	1e-011	300	60579573.84	151282482.7	2399961.549	100936237.7	63895873.54	31830841.86	403.9238395	35.24721895	1.000000101
2.462284516e-007	1e-011	300	60577726.35	151292251.8	2400032.89	100936454.8	63900936.77	31825273.17	403.9349321	35.24919418	1.000000101
2.46241506e-007	1e-011	300	60575878.8	151302021.3	2400104.235	100936671.8	63906000.26	31819704.23	403.9460243	35.25116945	1.000000101
2.462545608e-007	1e-011	300	60574031.2	151311791.1	2400175.584	100936888.9	63911064	31814135.03	403.9571162	35.25314475	1.000000101
2.462676158e-007	1e-011	300	60572183.55	151321561.3	2400246.937	100937105.9	63916127.98	31808565.57	403.9682078	35.25512009	1.000000101
2.462806712e-007	1e-011	300	60570335.85	151331331.9	2400318.294	100937323	63921192.21	31802995.86	403.979299	35.25709547	1.000000101
2.462937269e-007	1e-011	300	60568488.11	151341102.9	2400389.654	100937540	63926256.69	31797425.88	403.9903898	35.25907088	1.000000101
2.463067829e-007	1e-011	300	60566640.31	151350874.2	2400461.019	100937757.1	63931321.42	31791855.65	404.0014803	35.26104633	1.000000101
2.463198392e-007	1e-011	300	60564792.46	151360645.9	2400532.388	100937974.1	63936386.39	31786285.15	404.0125705	35.26302181	1.000000101
2.463328959e-007	1e-011	300	60562944.56	151370417.9	2400603.76	100938191.2	63941451.62	31780714.4	404.0236602	35.26499733	1.000000101
2.463459529e-007	1e-011	300	60561096.61	151380190.3	2400675.137	100938408.3	63946517.09	31775143.39	404.0347497	35.26697289	1.000000101
2.463590102e-007	1e-011	300	60559248.61	151389963.1	2400746.517	100938625.3	63951582.81	31769572.12	404.0458388	35.26894848	1.000000101
2.463720678e-007	1e-011	300	60557400.56	151399736.3	2400817.901	100938842.4	63956648.78	31764000.59	404.0569275	35.27092411	1.000000101
2.463851258e-007	1e-011	300	60555552.46	151409509.8	2400889.289	100939059.5	63961715	31758428.81	404.0680159	35.27289977	1.000000101
2.46398184e-007	1e-011	300	60553704.31	151419283.7	2400960.682	100939276.6	63966781.47	31752856.76	404.0791039	35.27487547	1.000000101
2.464112426e-007	1e-011	300	60551856.11	151429058	2401032.078	100939493.7	63971848.18	31747284.46	404.0901915	35.27685121	1.000000101
2.464243015e-007	1e-011	300	60550007.85	151438832.7	2401103.478	100939710.8	63976915.14	31741711.89	404.1012789	35.27882698	1.000000101
2.464373608e-007	1e-011	300	60548159.55	151448607.7	2401174.882	100939927.8	63981982.35	31736139.07	404.1123658	35.28080279	1.000000101
2.464504203e-007	1e-011	300	60546311.2	151458383.1	2401246.289	100940144.9	63987049.81	31730565.99	404.1234524	35.28277863	1.000000101
2.464634802e-007	1e-011	300	60544462.8	151468158.8	2401317.701	100940362	63992117.52	31724992.65	404.1345387	35.28475451	1.000000101
2.464765404e-007	1e-011	300	60542614.34	151477934.9	2401389.117	100940579.1	63997185.48	31719419.05	404.1456246	35.28673043	1.000000101
2.46489601e-007	1e-011	300	60540765.84	151487711.4	2401460.537	100940796.2	64002253.68	31713845.19	404.1567101	35.28870638	1.000000101
2.465026618e-007	1e-011	300	60538917.29	151497488.3	2401531.96	100941013.4	64007322.14	31708271.07	404.1677953	35.29068237	1.000000101
2.46515723e-007	1e-011	300	60537068.68	151507265.5	2401603.388	100941230.5	64012390.84	31702696.7	404.1788802	35.2926584	1.000000101
2.465287845e-007	1e-011	300	60535220.03	151517043.1	2401674.819	100941447.6	64017459.79	31697122.06	404.1899647	35.29463446	1.000000101
2.465418463e-007	1e-011	300	60533371.33	151526821.1	2401746.255	100941664.7	64022528.99	31691547.17	404.2010488	35.29661056	1.000000101
2.465549084e-007	1e-011	300	60531522.57	151536599.5	2401817.694	100941881.8	64027598.43	31685972.02	404.2121326	35.29858669	1.000000101
2.465679709e-007	1e-011	300	60529673.77	151546378.2	2401889.137	100942098.9	64032668.13	31680396.61	404.223216	35.30056286	1.000000101
2.465810337e-007	1e-011	300	60527824.91	151556157.3	2401960.584	100942316.1	64037738.07	31674820.93	404.2342991	35.30253906	1.000000101
2.465940968e-007	1e-011	300	60525976.01	151565936.7	2402032.035	100942533.2	64042808.26	31669245.01	404.2453818	35.30451531	1.000000101
2.466071602e-007	1e-011	300	60524127.05	151575716.5	2402103.49	100942750.3	64047878.7	31663668.82	404.2564642	35.30649158	1.000000101
2.46620224e-007	1e-011	300	60522278.04	151585496.7	2402174.949	100942967.5	64052949.39	31658092.37	404.2675462	35.3084679	1.000000101
2.466332881e-007	1e-011	300	60520428.99	151595277.3	2402246.412	100943184.6	64058020.33	31652515.66	404.2786278	35.31044425	1.000000101
2.466463525e-007	1e-011	300	60518579.88	151605058.2	2402317.879	100943401.8	64063091.52	31646938.7	404.2897092	35.31242063	1.000000101
2.466594172e-007	1e-011	300	60516730.72	151614839.5	2402389.35	100943618.9	64068162.95	31641361.48	404.3007901	35.31439705	1.000000101
2.466724822e-007	1e-011	300	60514881.52	151624621.2	2402460.825	100943836.1	64073234.63	31635783.99	404.3118707	35.31637351	1.000000101
2.466855476e-007	1e-011	300	60513032.26	151634403.3	2402532.303	100944053.2	64078306.56	31630206.25	404.322951	35.31835	1.000000101
2.466986133e-007	1e-011	300	60511182.95	151644185.7	2402603.786	100944270.4	64083378.74	31624628.25	404.3340309	35.32032653	1.000000101
2.467116793e-007	1e-011	300	60509333.59	151653968.5	2402675.272	100944487.5	64088451.17	31619049.99	404.3451104	35.3223031	1.000000101
2.467247456e-007	1e-011	300	60507484.18	151663751.6	2402746.763	100944704.7	64093523.85	31613471.47	404.3561896	35.3242797	1.000000101
2.467378123e-007	1e-011	300	60505634.72	151673535.2	2402818.257	100944921.9	64098596.77	31607892.69	404.3672684	35.32625634	1.000000101
2.467508793e-007	1e-011	300	60503785.21	151683319.1	2402889.755	100945139	64103669.95	31602313.66	404.3783469	35.32823301	1.000000101
2.467639466e-007	1e-011	300	60501935.65	151693103.3	2402961.258	100945356.2	64108743.37	31596734.36	404.3894251	35.33020972	1.000000101
2.467770142e-007	1e-011	300	60500086.04	151702888	2403032.764	100945573.4	64113817.04	31591154.81	404.4005028	35.33218647	1.000000101
2.467900822e-007	1e-011	300	60498236.38	151712673	2403104.274	100945790.6	64118890.96	31585574.99	404.4115803	35.33416325	1.000000101
2.468031504e-007	1e-011	300	60496386.67	151722458.3	2403175.788	100946007.7	64123965.13	31579994.92	404.4226573	35.33614007	1.000000101
2.46816219e-007	1e-011	300	60494536.91	151732244.1	2403247.306	100946224.9	64129039.54	31574414.59	404.4337341	35.33811692	1.000000101
2.468292879e-007	1e-011	300	60492687.1	151742030.2	2403318.828	100946442.1	64134114.21	31568834	404.4448104	35.34009381	1.000000101
2.468423572e-007	1e-011	300	60490837.24	151751816.7	2403390.354	100946659.3	64139189.12	31563253.15	404.4558864	35.34207074	1.000000101
2.468554268e-007	1e-011	300	60488987.32	151761603.6	2403461.883	100946876.5	64144264.28	31557672.04	404.4669621	35.3440477	1.000000101
2.468684966e-007	1e-011	300	60487137.36	151771390.8	2403533.417	100947093.7	64149339.69	31552090.67	404.4780374	35.3460247	1.000000101
2.468815668e-007	1e-011	300	60485287.35	151781178.4	2403604.955	100947310.9	64154415.35	31546509.04	404.4891124	35.34800173	1.000000101
2.468946374e-007	1e-011	300	60483437.28	151790966.4	2403676.496	100947528.1	64159491.26	31540927.16	404.500187	35.3499788	1.000000101
2.469077082e-007	1e-011	300	60481587.17	151800754.7	2403748.042	100947745.3	64164567.42	31535345.01	404.5112612	35.3519559	1.000000101
2.469207794e-007	1e-011	300	60479737.01	151810543.4	2403819.591	100947962.5	64169643.82	31529762.61	404.5223351	35.35393305	1.000000101
2.469338509e-007	1e-011	300	60477886.79	151820332.5	2403891.145	100948179.8	64174720.47	31524179.94	404.5334087	35.35591022	1.000000101
2.469469227e-007	1e-011	300	60476036.53	151830121.9	2403962.702	100948397	64179797.38	31518597.02	404.5444818	35.35788744	1.000000101
2.469599949e-007	1e-011	300	60474186.21	151839911.8	2404034.264	100948614.2	64184874.53	31513013.84	404.5555547	35.35986469	1.000000101
2.469730674e-007	1e-011	300	60472335.84	151849702	2404105.829	100948831.4	64189951.93	31507430.4	404.5666272	35.36184197	1.000000101
2.469861402e-007	1e-011	300	60470485.43	151859492.5	2404177.398	100949048.7	64195029.57	31501846.7	404.5776993	35.36381929	1.000000101
2.469992133e-007	1e-011	300	60468634.96	151869283.4	2404248.971	100949265.9	64200107.47	31496262.74	404.5887711	35.36579665	1.000000101
2.470122867e-007	1e-011	300	60466784.44	151879074.8	2404320.548	100949483.1	64205185.62	31490678.52	404.5998425	35.36777404	1.000000101
2.470253605e-007	1e-011	300	60464933.88	151888866.4	2404392.129	100949700.4	64210264.01	31485094.04	404.6109136	35.36975147	1.000000101
2.470384346e-007	1e-011	300	60463083.26	151898658.5	2404463.714	100949917.6	64215342.65	31479509.31	404.6219843	35.37172894	1.000000101
2.47051509e-007	1e-011	300	60461232.59	151908450.9	2404535.303	100950134.9	64220421.54	31473924.31	404.6330546	35.37370644	1.000000101
2.470645837e-007	1e-011	300	60459381.87	151918243.7	2404606.896	100950352.1	64225500.68	31468339.06	404.6441246	35.37568397	1.000000101
2.470776588e-007	1e-011	300	60457531.1	151928036.8	2404678.493	100950569.4	64230580.07	31462753.54	404.6551943	35.37766155	1.000000101
2.470907341e-007	1e-011	300	60455680.28	151937830.3	2404750.093	100950786.6	64235659.71	31457167.77	404.6662636	35.37963916	1.000000101
2.471038098e-007	1e-011	300	60453829.41	151947624.2	2404821.698	100951003.9	64240739.59	31451581.74	404.6773326	35.3816168	1.000000101
2.471168859e-007	1e-011	300	60451978.49	151957418.5	2404893.306	100951221.1	64245819.73	31445995.45	404.6884012	35.38359448	1.000000101
2.471299622e-007	1e-011	300	60450127.52	151967213.2	2404964.919	100951438.4	64250900.11	31440408.9	404.6994694	35.3855722	1.000000101
2.471430389e-007	1e-011	300	60448276.5	151977008.2	2405036.535	100951655.7	64255980.74	31434822.09	404.7105373	35.38754995	1.000000101
2.471561159e-007	1e-011	300	60446425.43	151986803.5	2405108.156	100951872.9	64261061.62	31429235.02	404.7216048	35.38952774	1.000000101
2.471691932e-007	1e-011	300	60444574.31	151996599.3	2405179.78	100952090.2	64266142.75	31423647.69	404.732672	35.39150556	1.000000101
2.471822708e-007	1e-011	300	60442723.13	152006395.4	2405251.409	100952307.5	64271224.13	31418060.1	404.7437389	35.39348342	1.000000101
2.471953488e-007	1e-011	300	60440871.91	152016191.9	2405323.041	100952524.8	64276305.76	31412472.26	404.7548053	35.39546132	1.000000101
2.472084271e-007	1e-011	300	60439020.64	152025988.8	2405394.677	100952742.1	64281387.63	31406884.15	404.7658715	35.39743925	1.000000101
2.472215057e-007	1e-011	300	60437169.32	152035786	2405466.317	100952959.3	64286469.76	31401295.78	404.7769372	35.39941722	1.000000101
2.472345846e-007	1e-011	300	60435317.94	152045583.6	2405537.961	100953176.6	64291552.13	31395707.16	404.7880027	35.40139522	1.000000101
2.472476639e-007	1e-011	300	60433466.52	152055381.6	2405609.609	100953393.9	64296634.75	31390118.28	404.7990677	35.40337326	1.000000101
2.472607435e-007	1e-011	300	60431615.04	152065179.9	2405681.261	100953611.2	64301717.62	31384529.13	404.8101324	35.40535134	1.000000101
2.472738234e-007	1e-011	300	60429763.52	152074978.6	2405752.917	100953828.5	64306800.74	31378939.73	404.8211968	35.40732945	1.000000101
2.472869036e-007	1e-011	300	60427911.94	152084777.7	2405824.577	100954045.8	64311884.11	31373350.07	404.8322608	35.4093076	1.000000101
2.472999842e-007	1e-011	300	60426060.31	152094577.2	2405896.241	100954263.1	64316967.72	31367760.15	404.8433245	35.41128578	1.000000101
2.47313065e-007	1e-011	300	60424208.64	152104377	2405967.908	100954480.5	64322051.59	31362169.97	404.8543878	35.413264	1.000000101
2.473261462e-007	1e-011	300	60422356.91	152114177.2	2406039.58	100954697.8	64327135.7	31356579.53	404.8654507	35.41524225	1.000000101
2.473392278e-007	1e-011	300	60420505.13	152123977.8	2406111.256	100954915.1	64332220.07	31350988.83	404.8765133	35.41722054	1.000000101
2.473523096e-007	1e-011	300	60418653.3	152133778.7	2406182.935	100955132.4	64337304.68	31345397.87	404.8875755	35.41919887	1.000000101
2.473653918e-007	1e-011	300	60416801.43	152143580	2406254.619	100955349.7	64342389.54	31339806.66	404.8986374	35.42117723	1.000000101
2.473784743e-007	1e-011	300	60414949.5	152153381.7	2406326.306	100955567.1	64347474.65	31334215.18	404.909699	35.42315563	1.000000101
2.473915571e-007	1e-011	300	60413097.52	152163183.7	2406397.998	100955784.4	64352560	31328623.44	404.9207601	35.42513406	1.000000101
2.474046402e-007	1e-011	300	60411245.49	152172986.2	2406469.693	100956001.7	64357645.61	31323031.45	404.931821	35.42711253	1.000000101
2.474177237e-007	1e-011	300	60409393.41	152182788.9	2406541.393	100956219.1	64362731.47	31317439.19	404.9428815	35.42909104	1.000000101
2.474308075e-007	1e-011	300	60407541.28	152192592.1	2406613.096	100956436.4	64367817.57	31311846.68	404.9539416	35.43106958	1.000000101
